Dates,AccountID,Churn,accounts,startdate,size,industry,tenure,enddate,Tenure
2021-06-12 00:00:00,63269,Active,63269,2020-11-06 16:08:05,Small,PublicSector,357,2021-10-29 16:08:05,217
2021-06-12 00:00:00,23570,Active,23570,2021-05-15 23:26:57,Small,Manufacturing,160,2021-10-22 23:26:57,27
2021-06-12 00:00:00,37765,Active,37765,2020-11-11 22:52:53,Small,Construction,290,2021-08-28 22:52:53,212
2021-06-12 00:00:00,63094,Active,63094,2020-04-09 07:16:35,Large,PublicSector,534,2021-09-25 07:16:35,428
2021-06-12 00:00:00,33023,Active,33023,2021-03-01 19:37:02,Large,PublicSector,357,2022-02-21 19:37:02,102
2021-06-12 00:00:00,50188,Active,50188,2020-06-16 22:32:44,Large,PublicSector,562,2021-12-30 22:32:44,360
2021-06-12 00:00:00,51479,Active,51479,2021-04-08 03:08:17,Small,Construction,312,2022-02-14 03:08:17,64
2021-06-12 00:00:00,88969,Active,88969,2021-01-27 14:37:17,Small,PublicSector,364,2022-01-26 14:37:17,135
2021-06-12 00:00:00,48271,Active,48271,2021-02-09 17:54:51,Small,PublicSector,297,2021-12-03 17:54:51,122
2021-06-12 00:00:00,63661,Active,63661,2020-08-16 05:22:41,Large,PublicSector,409,2021-09-29 05:22:41,299
2021-06-12 00:00:00,40372,Active,40372,2020-09-19 21:17:30,Small,PublicSector,388,2021-10-12 21:17:30,265
2021-06-12 00:00:00,839,Active,839,2020-12-19 21:12:04,Small,PublicSector,276,2021-09-21 21:12:04,174
2021-06-12 00:00:00,20423,Active,20423,2021-04-27 16:41:08,Small,PublicSector,308,2022-03-01 16:41:08,45
2021-06-12 00:00:00,38815,Active,38815,2020-08-29 08:52:55,Small,PublicSector,446,2021-11-18 08:52:55,286
2021-06-12 00:00:00,9359,Active,9359,2021-01-14 18:06:33,Small,PublicSector,249,2021-09-20 18:06:33,148
2021-06-12 00:00:00,91129,Active,91129,2021-05-22 10:39:10,Small,PublicSector,230,2022-01-07 10:39:10,20
2021-06-12 00:00:00,37756,Active,37756,2020-05-25 17:18:45,Small,Manufacturing,433,2021-08-01 17:18:45,382
2021-06-12 00:00:00,76931,Active,76931,2020-04-29 17:56:14,Large,Manufacturing,493,2021-09-04 17:56:14,408
2021-06-12 00:00:00,65027,Active,65027,2021-05-06 08:59:16,Small,PublicSector,192,2021-11-14 08:59:16,36
2021-06-12 00:00:00,87237,Active,87237,2020-12-07 15:06:20,Small,Manufacturing,433,2022-02-13 15:06:20,186
2021-06-12 00:00:00,16221,Active,16221,2021-06-08 22:54:43,Small,Manufacturing,359,2022-06-02 22:54:43,3
2021-06-12 00:00:00,40568,Active,40568,2020-11-06 10:35:23,Small,Manufacturing,347,2021-10-19 10:35:23,217
2021-06-12 00:00:00,34487,Active,34487,2021-04-28 03:07:23,Small,Military,396,2022-05-29 03:07:23,44
2021-06-12 00:00:00,89886,Active,89886,2020-03-27 12:52:34,Small,PublicSector,495,2021-08-04 12:52:34,441
2021-06-12 00:00:00,9748,Active,9748,2021-01-03 12:34:14,Large,PublicSector,297,2021-10-27 12:34:14,159
2021-06-12 00:00:00,88401,Active,88401,2021-01-15 04:19:33,Large,Construction,344,2021-12-25 04:19:33,147
2021-06-12 00:00:00,8999,Active,8999,2020-09-17 13:40:52,Large,PublicSector,628,2022-06-07 13:40:52,267
2021-06-12 00:00:00,87638,Active,87638,2021-02-20 00:33:48,Small,PublicSector,314,2021-12-31 00:33:48,111
2021-06-12 00:00:00,34858,Active,34858,2020-11-13 12:25:31,Small,PublicSector,374,2021-11-22 12:25:31,210
2021-06-12 00:00:00,4491,Churn,4491,2020-09-18 12:17:54,Small,PublicSector,284,2021-06-29 12:17:54,266
2021-06-12 00:00:00,9547,Active,9547,2021-05-03 02:28:14,Large,PublicSector,305,2022-03-04 02:28:14,39
2021-06-12 00:00:00,67638,Active,67638,2021-02-09 02:43:57,Small,Manufacturing,287,2021-11-23 02:43:57,122
2021-06-12 00:00:00,83522,Active,83522,2020-11-10 14:45:36,Small,Manufacturing,248,2021-07-16 14:45:36,213
2021-06-12 00:00:00,97908,Active,97908,2021-05-19 17:40:28,Small,PublicSector,472,2022-09-03 17:40:28,23
2021-06-12 00:00:00,21321,Active,21321,2021-05-14 20:34:37,Small,PublicSector,203,2021-12-03 20:34:37,28
2021-06-12 00:00:00,50748,Active,50748,2020-06-28 03:17:33,Small,PublicSector,396,2021-07-29 03:17:33,348
2021-06-12 00:00:00,28654,Active,28654,2021-03-14 20:24:11,Small,Manufacturing,396,2022-04-14 20:24:11,89
2021-06-12 00:00:00,25852,Active,25852,2021-01-18 21:56:32,Large,Military,615,2022-09-25 21:56:32,144
2021-06-12 00:00:00,82479,Active,82479,2020-10-20 22:26:24,Small,Military,376,2021-10-31 22:26:24,234
2021-06-12 00:00:00,2114,Active,2114,2020-12-26 06:29:01,Large,PublicSector,474,2022-04-14 06:29:01,167
2021-06-12 00:00:00,71056,Active,71056,2020-12-28 01:40:55,Small,Other,341,2021-12-04 01:40:55,165
2021-06-12 00:00:00,82984,Churn,82984,2020-10-13 20:10:37,Small,Manufacturing,263,2021-07-03 20:10:37,241
2021-06-12 00:00:00,97272,Churn,97272,2020-06-02 01:42:49,Large,Manufacturing,386,2021-06-23 01:42:49,374
2021-06-12 00:00:00,91756,Active,91756,2021-04-14 20:25:07,Small,Manufacturing,364,2022-04-13 20:25:07,58
2021-06-12 00:00:00,33160,Active,33160,2021-03-25 23:00:21,Small,PublicSector,511,2022-08-18 23:00:21,78
2021-06-12 00:00:00,24717,Active,24717,2020-12-06 22:24:39,Small,Manufacturing,321,2021-10-23 22:24:39,187
2021-06-12 00:00:00,41256,Active,41256,2021-01-11 02:11:06,Small,Other,282,2021-10-20 02:11:06,151
2021-06-12 00:00:00,63890,Active,63890,2020-08-10 04:54:53,Small,Manufacturing,370,2021-08-15 04:54:53,305
2021-06-12 00:00:00,31587,Active,31587,2020-11-26 19:40:41,Large,Military,372,2021-12-03 19:40:41,197
2021-06-12 00:00:00,75254,Active,75254,2021-01-09 16:15:14,Small,Manufacturing,358,2022-01-02 16:15:14,153
2021-06-12 00:00:00,14702,Active,14702,2021-05-28 19:51:19,Small,PublicSector,95,2021-08-31 19:51:19,14
2021-06-12 00:00:00,14729,Active,14729,2021-02-06 06:29:31,Small,Manufacturing,397,2022-03-10 06:29:31,125
2021-06-12 00:00:00,83920,Churn,83920,2020-04-04 15:51:50,Large,Manufacturing,439,2021-06-17 15:51:50,433
2021-06-12 00:00:00,54119,Active,54119,2020-11-24 23:16:11,Small,Manufacturing,265,2021-08-16 23:16:11,199
2021-06-12 00:00:00,64358,Active,64358,2021-05-06 14:35:13,Small,Manufacturing,443,2022-07-23 14:35:13,36
2021-06-12 00:00:00,62960,Active,62960,2020-10-09 14:20:05,Small,PublicSector,327,2021-09-01 14:20:05,245
2021-06-12 00:00:00,20878,Active,20878,2020-12-27 01:46:17,Small,Other,273,2021-09-26 01:46:17,166
2021-06-12 00:00:00,62139,Active,62139,2020-08-29 18:52:50,Small,Military,339,2021-08-03 18:52:50,286
2021-06-12 00:00:00,84253,Active,84253,2020-07-03 03:48:35,Small,PublicSector,447,2021-09-23 03:48:35,343
2021-06-12 00:00:00,57555,Active,57555,2020-12-11 08:43:55,Small,Construction,400,2022-01-15 08:43:55,182
2021-06-12 00:00:00,47266,Active,47266,2020-10-21 05:24:38,Large,PublicSector,329,2021-09-15 05:24:38,233
2021-06-12 00:00:00,25334,Active,25334,2021-06-11 21:39:12,Small,Manufacturing,387,2022-07-03 21:39:12,0
2021-06-12 00:00:00,80642,Active,80642,2021-05-31 19:00:03,Small,Construction,430,2022-08-04 19:00:03,11
2021-06-12 00:00:00,37420,Active,37420,2020-10-28 19:22:44,Large,Construction,401,2021-12-03 19:22:44,226
2021-06-12 00:00:00,28685,Active,28685,2021-02-27 20:23:37,Small,Construction,250,2021-11-04 20:23:37,104
2021-06-12 00:00:00,38679,Active,38679,2020-12-02 19:33:38,Small,Manufacturing,432,2022-02-07 19:33:38,191
2021-06-12 00:00:00,20286,Active,20286,2021-04-01 14:58:16,Small,Manufacturing,381,2022-04-17 14:58:16,71
2021-06-12 00:00:00,94066,Active,94066,2019-12-01 15:35:24,Small,PublicSector,242,2020-07-30 15:35:24,558
2021-06-12 00:00:00,94066,Active,94066,2020-10-20 15:58:24,Small,PublicSector,342,2021-09-27 15:58:24,234
2021-06-12 00:00:00,16023,Active,16023,2021-04-05 08:42:41,Small,PublicSector,185,2021-10-07 08:42:41,67
2021-06-12 00:00:00,23987,Active,23987,2021-04-04 17:34:25,Small,Construction,228,2021-11-18 17:34:25,68
2021-06-12 00:00:00,13580,Active,13580,2021-03-27 16:49:33,Large,PublicSector,468,2022-07-08 16:49:33,76
2021-06-12 00:00:00,4683,Active,4683,2020-11-29 00:14:50,Large,Other,478,2022-03-22 00:14:50,194
2021-06-12 00:00:00,37498,Active,37498,2020-11-04 00:22:39,Small,PublicSector,271,2021-08-02 00:22:39,219
2021-06-12 00:00:00,55661,Active,55661,2020-10-22 05:26:05,Large,Construction,357,2021-10-14 05:26:05,232
2021-06-12 00:00:00,48118,Active,48118,2021-02-12 00:52:44,Small,Military,294,2021-12-03 00:52:44,119
2021-06-12 00:00:00,92984,Active,92984,2021-05-22 02:19:49,Large,Military,325,2022-04-12 02:19:49,20
2021-06-12 00:00:00,46480,Active,46480,2021-02-08 20:10:15,Small,PublicSector,261,2021-10-27 20:10:15,123
2021-06-12 00:00:00,73904,Active,73904,2020-07-15 14:38:21,Small,PublicSector,550,2022-01-16 14:38:21,331
2021-06-12 00:00:00,2533,Churn,2533,2020-09-03 00:36:53,Small,PublicSector,297,2021-06-27 00:36:53,281
2021-06-12 00:00:00,17703,Active,17703,2021-05-08 15:40:33,Small,Construction,241,2022-01-04 15:40:33,34
2021-06-12 00:00:00,15584,Churn,15584,2020-12-07 16:07:02,Small,PublicSector,212,2021-07-07 16:07:02,186
2021-06-12 00:00:00,41003,Churn,41003,2020-03-13 01:14:30,Small,Other,461,2021-06-17 01:14:30,455
2021-06-12 00:00:00,41003,Churn,41003,2018-07-23 14:50:53,Small,PublicSector,204,2019-02-12 14:50:53,1054
2021-06-12 00:00:00,27830,Active,27830,2021-03-26 12:38:00,Large,PublicSector,418,2022-05-18 12:38:00,77
2021-06-12 00:00:00,57893,Active,57893,2021-03-23 08:15:44,Large,PublicSector,411,2022-05-08 08:15:44,80
2021-06-12 00:00:00,13440,Active,13440,2020-07-27 08:02:32,Small,Manufacturing,441,2021-10-11 08:02:32,319
2021-06-12 00:00:00,34954,Active,34954,2020-10-24 18:03:28,Large,Manufacturing,334,2021-09-23 18:03:28,230
2021-06-12 00:00:00,17396,Active,17396,2021-02-27 21:17:07,Small,Military,411,2022-04-14 21:17:07,104
2021-06-12 00:00:00,23327,Active,23327,2020-12-31 08:05:20,Small,PublicSector,508,2022-05-23 08:05:20,162
2021-06-12 00:00:00,87848,Active,87848,2019-03-19 15:25:05,Large,Manufacturing,193,2019-09-28 15:25:05,815
2021-06-12 00:00:00,87848,Active,87848,2020-12-22 03:41:48,Small,Military,392,2022-01-18 03:41:48,171
2021-06-12 00:00:00,53698,Active,53698,2021-05-26 10:36:06,Small,Construction,364,2022-05-25 10:36:06,16
2021-06-12 00:00:00,96405,Active,96405,2020-10-23 07:29:16,Large,PublicSector,304,2021-08-23 07:29:16,231
2021-06-12 00:00:00,392,Churn,392,2020-10-31 18:02:11,Small,Military,250,2021-07-08 18:02:11,223
2021-06-12 00:00:00,89196,Active,89196,2020-11-12 12:16:25,Small,Manufacturing,447,2022-02-02 12:16:25,211
2021-06-12 00:00:00,33178,Active,33178,2020-07-12 09:53:49,Large,Manufacturing,451,2021-10-06 09:53:49,334
2021-06-12 00:00:00,89359,Active,89359,2021-05-28 03:06:34,Small,PublicSector,380,2022-06-12 03:06:34,14
2021-06-12 00:00:00,43244,Active,43244,2020-07-22 08:37:17,Large,PublicSector,395,2021-08-21 08:37:17,324
2021-06-12 00:00:00,40842,Active,40842,2021-03-12 04:36:14,Small,Construction,379,2022-03-26 04:36:14,91
2021-06-12 00:00:00,53049,Active,53049,2021-03-09 19:46:57,Small,PublicSector,244,2021-11-08 19:46:57,94
2021-06-12 00:00:00,69411,Active,69411,2021-03-20 18:46:26,Small,Manufacturing,240,2021-11-15 18:46:26,83
2021-06-12 00:00:00,26554,Active,26554,2021-04-18 01:15:54,Small,PublicSector,188,2021-10-23 01:15:54,54
2021-06-12 00:00:00,20471,Active,20471,2020-10-23 14:51:20,Small,PublicSector,326,2021-09-14 14:51:20,231
2021-06-12 00:00:00,91891,Active,91891,2020-12-15 09:30:00,Small,Military,339,2021-11-19 09:30:00,178
2021-06-12 00:00:00,59860,Active,59860,2021-04-28 07:22:02,Large,Construction,358,2022-04-21 07:22:02,44
2021-06-12 00:00:00,89187,Churn,89187,2020-10-02 09:13:49,Small,Military,263,2021-06-22 09:13:49,252
2021-06-12 00:00:00,5426,Active,5426,2021-05-29 15:03:42,Small,Other,262,2022-02-15 15:03:42,13
2021-06-12 00:00:00,53723,Active,53723,2020-10-04 02:44:00,Small,Construction,308,2021-08-08 02:44:00,250
2021-06-12 00:00:00,21596,Active,21596,2021-03-09 19:45:25,Large,PublicSector,364,2022-03-08 19:45:25,94
2021-06-12 00:00:00,29932,Active,29932,2021-05-17 17:14:54,Small,Manufacturing,185,2021-11-18 17:14:54,25
2021-06-12 00:00:00,96370,Active,96370,2020-10-19 11:01:20,Small,PublicSector,281,2021-07-27 11:01:20,235
2021-06-12 00:00:00,42899,Active,42899,2020-11-30 08:20:47,Large,PublicSector,235,2021-07-23 08:20:47,193
2021-06-12 00:00:00,27794,Active,27794,2020-12-24 02:50:57,Small,Military,542,2022-06-19 02:50:57,169
2021-06-12 00:00:00,85769,Active,85769,2020-01-21 22:21:41,Large,PublicSector,618,2021-09-30 22:21:41,507
2021-06-12 00:00:00,71076,Active,71076,2020-08-08 05:09:19,Large,Military,571,2022-03-02 05:09:19,307
2021-06-12 00:00:00,49041,Active,49041,2021-01-27 03:28:49,Large,Construction,310,2021-12-03 03:28:49,135
2021-06-12 00:00:00,82039,Active,82039,2020-10-19 00:39:48,Small,PublicSector,356,2021-10-10 00:39:48,235
2021-06-12 00:00:00,44165,Active,44165,2020-12-03 18:09:08,Small,Manufacturing,436,2022-02-12 18:09:08,190
2021-06-12 00:00:00,38697,Active,38697,2021-01-16 15:05:42,Small,Construction,412,2022-03-04 15:05:42,146
2021-06-12 00:00:00,45068,Churn,45068,2020-07-31 14:39:28,Small,Construction,316,2021-06-12 14:39:28,315
2021-06-12 00:00:00,93365,Active,93365,2020-08-28 13:44:48,Large,Military,549,2022-02-28 13:44:48,287
2021-06-12 00:00:00,48502,Active,48502,2021-03-10 11:47:48,Small,Manufacturing,253,2021-11-18 11:47:48,93
2021-06-12 00:00:00,55378,Active,55378,2020-10-21 14:29:23,Small,PublicSector,374,2021-10-30 14:29:23,233
2021-06-12 00:00:00,34900,Active,34900,2020-08-05 20:30:39,Small,PublicSector,349,2021-07-20 20:30:39,310
2021-06-12 00:00:00,30579,Active,30579,2021-06-11 04:10:40,Small,Military,411,2022-07-27 04:10:40,0
2021-06-12 00:00:00,9213,Active,9213,2020-11-24 12:26:35,Small,PublicSector,351,2021-11-10 12:26:35,199
2021-06-12 00:00:00,65368,Active,65368,2020-09-27 07:28:51,Large,PublicSector,410,2021-11-11 07:28:51,257
2021-06-12 00:00:00,89423,Active,89423,2021-02-16 23:42:57,Small,PublicSector,165,2021-07-31 23:42:57,115
2021-06-12 00:00:00,50586,Active,50586,2021-04-30 21:19:10,Large,Construction,609,2022-12-30 21:19:10,42
2021-06-12 00:00:00,63108,Active,63108,2021-03-04 01:04:57,Small,PublicSector,367,2022-03-06 01:04:57,99
2021-06-12 00:00:00,57557,Active,57557,2020-03-03 13:58:01,Small,Military,590,2021-10-14 13:58:01,465
2021-06-12 00:00:00,15476,Active,15476,2020-10-02 19:28:03,Small,PublicSector,317,2021-08-15 19:28:03,252
2021-06-12 00:00:00,7297,Active,7297,2020-07-21 09:32:49,Small,PublicSector,417,2021-09-11 09:32:49,325
2021-06-12 00:00:00,47413,Active,47413,2020-11-08 13:15:18,Large,Construction,411,2021-12-24 13:15:18,215
2021-06-12 00:00:00,54470,Active,54470,2021-06-02 11:49:52,Large,Other,389,2022-06-26 11:49:52,9
2021-06-12 00:00:00,52486,Active,52486,2020-12-22 11:29:31,Large,PublicSector,503,2022-05-09 11:29:31,171
2021-06-12 00:00:00,48998,Active,48998,2021-02-15 10:39:19,Small,PublicSector,297,2021-12-09 10:39:19,116
2021-06-12 00:00:00,42640,Active,42640,2019-10-19 19:58:40,Large,PublicSector,637,2021-07-17 19:58:40,601
2021-06-12 00:00:00,31420,Active,31420,2021-04-29 18:21:00,Small,Military,85,2021-07-23 18:21:00,43
2021-06-12 00:00:00,26503,Active,26503,2020-09-25 08:44:39,Large,Manufacturing,488,2022-01-26 08:44:39,259
2021-06-12 00:00:00,23254,Active,23254,2021-01-04 13:55:12,Small,Manufacturing,363,2022-01-02 13:55:12,158
2021-06-12 00:00:00,68265,Active,68265,2021-05-06 23:39:51,Small,PublicSector,352,2022-04-23 23:39:51,36
2021-06-12 00:00:00,92132,Active,92132,2021-03-21 07:47:55,Small,PublicSector,312,2022-01-27 07:47:55,82
2021-06-12 00:00:00,41242,Active,41242,2020-05-17 00:59:43,Small,PublicSector,555,2021-11-23 00:59:43,390
2021-06-12 00:00:00,82207,Active,82207,2021-04-20 23:22:02,Small,PublicSector,406,2022-05-31 23:22:02,52
2021-06-12 00:00:00,57664,Active,57664,2020-07-01 04:47:06,Small,Military,396,2021-08-01 04:47:06,345
2021-06-12 00:00:00,97850,Churn,97850,2020-03-19 06:29:50,Small,Military,455,2021-06-17 06:29:50,449
2021-06-12 00:00:00,48404,Active,48404,2020-10-31 23:08:22,Large,Manufacturing,289,2021-08-16 23:08:22,223
2021-06-12 00:00:00,64141,Active,64141,2021-06-01 02:40:57,Small,PublicSector,213,2021-12-31 02:40:57,10
2021-06-12 00:00:00,54439,Active,54439,2020-05-09 11:23:27,Small,Military,437,2021-07-20 11:23:27,398
2021-06-12 00:00:00,51485,Active,51485,2020-05-21 12:28:50,Small,PublicSector,476,2021-09-09 12:28:50,386
2021-06-12 00:00:00,34552,Active,34552,2020-09-29 17:46:07,Large,Manufacturing,349,2021-09-13 17:46:07,255
2021-06-12 00:00:00,83937,Active,83937,2020-09-21 01:57:12,Small,PublicSector,318,2021-08-05 01:57:12,263
2021-06-12 00:00:00,41979,Active,41979,2020-11-30 10:53:41,Small,PublicSector,383,2021-12-18 10:53:41,193
2021-06-12 00:00:00,88870,Churn,88870,2020-12-11 19:36:32,Small,PublicSector,186,2021-06-15 19:36:32,182
2021-06-12 00:00:00,64089,Active,64089,2021-01-16 15:57:12,Small,PublicSector,341,2021-12-23 15:57:12,146
2021-06-12 00:00:00,13088,Active,13088,2021-03-20 11:37:14,Large,Manufacturing,479,2022-07-12 11:37:14,83
2021-06-12 00:00:00,30432,Active,30432,2021-01-29 15:41:56,Small,PublicSector,310,2021-12-05 15:41:56,133
2021-06-12 00:00:00,5745,Active,5745,2020-12-08 07:16:44,Small,PublicSector,374,2021-12-17 07:16:44,185
2021-06-12 00:00:00,36677,Active,36677,2020-08-12 12:55:40,Small,Manufacturing,367,2021-08-14 12:55:40,303
2021-06-12 00:00:00,31320,Active,31320,2020-09-25 02:19:54,Small,Construction,290,2021-07-12 02:19:54,259
2021-06-12 00:00:00,51911,Active,51911,2020-11-08 05:39:38,Large,PublicSector,317,2021-09-21 05:39:38,215
2021-06-12 00:00:00,41052,Churn,41052,2021-01-04 20:58:24,Small,Manufacturing,174,2021-06-27 20:58:24,158
2021-06-12 00:00:00,67380,Active,67380,2020-12-27 14:47:39,Small,Construction,280,2021-10-03 14:47:39,166
2021-06-12 00:00:00,41732,Active,41732,2020-12-14 22:05:20,Small,Manufacturing,315,2021-10-25 22:05:20,179
2021-06-12 00:00:00,67895,Active,67895,2021-01-20 00:18:26,Large,Construction,358,2022-01-13 00:18:26,142
2021-06-12 00:00:00,31668,Active,31668,2021-06-07 04:43:05,Small,Military,318,2022-04-21 04:43:05,4
2021-06-12 00:00:00,17262,Active,17262,2021-04-08 10:29:59,Small,Manufacturing,197,2021-10-22 10:29:59,64
2021-06-12 00:00:00,24532,Active,24532,2020-12-07 14:17:49,Small,PublicSector,388,2021-12-30 14:17:49,186
2021-06-12 00:00:00,48969,Active,48969,2021-06-08 03:13:07,Small,Manufacturing,171,2021-11-26 03:13:07,3
2021-06-12 00:00:00,75983,Active,75983,2020-07-22 03:00:43,Small,PublicSector,414,2021-09-09 03:00:43,324
2021-06-12 00:00:00,76987,Churn,76987,2020-09-26 20:04:19,Small,Construction,286,2021-07-09 20:04:19,258
2021-06-12 00:00:00,93112,Active,93112,2021-04-29 17:48:43,Large,PublicSector,611,2022-12-31 17:48:43,43
2021-06-12 00:00:00,93581,Active,93581,2021-05-31 04:37:43,Large,Construction,254,2022-02-09 04:37:43,11
2021-06-12 00:00:00,40893,Active,40893,2021-02-15 23:07:09,Large,Construction,552,2022-08-21 23:07:09,116
2021-06-12 00:00:00,30814,Active,30814,2021-02-05 09:42:06,Small,Construction,335,2022-01-06 09:42:06,126
2021-06-12 00:00:00,54455,Active,54455,2020-06-28 00:10:23,Large,Military,397,2021-07-30 00:10:23,348
2021-06-12 00:00:00,61843,Active,61843,2021-02-19 07:03:05,Small,PublicSector,471,2022-06-05 07:03:05,112
2021-06-12 00:00:00,97441,Active,97441,2021-05-25 22:04:41,Large,Manufacturing,247,2022-01-27 22:04:41,17
2021-06-12 00:00:00,14349,Active,14349,2021-06-06 05:08:03,Small,PublicSector,323,2022-04-25 05:08:03,5
2021-06-12 00:00:00,6982,Active,6982,2021-02-11 16:22:24,Small,Manufacturing,205,2021-09-04 16:22:24,120
2021-06-12 00:00:00,36538,Active,36538,2021-02-17 14:58:57,Small,PublicSector,245,2021-10-20 14:58:57,114
2021-06-12 00:00:00,51478,Active,51478,2020-12-16 07:09:17,Small,PublicSector,213,2021-07-17 07:09:17,177
2021-06-12 00:00:00,30195,Active,30195,2021-03-12 21:56:53,Small,Other,222,2021-10-20 21:56:53,91
2021-06-12 00:00:00,69498,Active,69498,2021-04-12 00:45:27,Small,Military,287,2022-01-24 00:45:27,60
2021-06-12 00:00:00,19433,Active,19433,2021-02-01 01:09:07,Small,PublicSector,368,2022-02-04 01:09:07,130
2021-06-12 00:00:00,88704,Active,88704,2020-08-06 11:18:24,Large,PublicSector,546,2022-02-03 11:18:24,309
2021-06-12 00:00:00,27887,Active,27887,2020-11-04 16:48:43,Small,Manufacturing,281,2021-08-12 16:48:43,219
2021-06-12 00:00:00,5092,Active,5092,2020-06-28 10:01:40,Small,Manufacturing,421,2021-08-23 10:01:40,348
2021-06-12 00:00:00,30558,Active,30558,2020-06-11 13:25:24,Large,Manufacturing,438,2021-08-23 13:25:24,365
2021-06-12 00:00:00,84082,Churn,84082,2020-06-24 19:08:54,Small,PublicSector,374,2021-07-03 19:08:54,352
2021-06-13 00:00:00,46147,Churn,46147,2020-12-16 15:03:48,Small,Manufacturing,195,2021-06-29 15:03:48,178
2021-06-13 00:00:00,1206,Active,1206,2020-07-19 11:05:17,Large,Manufacturing,382,2021-08-05 11:05:17,328
2021-06-13 00:00:00,89471,Active,89471,2021-02-27 12:24:01,Small,Manufacturing,252,2021-11-06 12:24:01,105
2021-06-13 00:00:00,31027,Active,31027,2021-04-05 17:24:47,Small,Other,286,2022-01-16 17:24:47,68
2021-06-13 00:00:00,15437,Active,15437,2021-05-25 23:57:31,Small,Manufacturing,365,2022-05-25 23:57:31,18
2021-06-13 00:00:00,94846,Active,94846,2021-01-05 10:55:17,Large,Manufacturing,412,2022-02-21 10:55:17,158
2021-06-13 00:00:00,5034,Active,5034,2020-10-29 04:25:29,Small,Manufacturing,312,2021-09-06 04:25:29,226
2021-06-13 00:00:00,67688,Active,67688,2021-05-11 22:28:22,Large,PublicSector,555,2022-11-17 22:28:22,32
2021-06-13 00:00:00,66974,Active,66974,2020-10-20 09:56:17,Small,Construction,321,2021-09-06 09:56:17,235
2021-06-13 00:00:00,85770,Active,85770,2020-10-20 16:39:24,Small,PublicSector,459,2022-01-22 16:39:24,235
2021-06-13 00:00:00,83453,Active,83453,2020-02-13 16:41:16,Small,PublicSector,554,2021-08-20 16:41:16,485
2021-06-13 00:00:00,16543,Active,16543,2020-08-16 04:28:39,Small,PublicSector,405,2021-09-25 04:28:39,300
2021-06-13 00:00:00,26693,Active,26693,2020-09-29 12:00:06,Small,PublicSector,353,2021-09-17 12:00:06,256
2021-06-13 00:00:00,20194,Active,20194,2021-03-14 09:06:27,Large,Military,500,2022-07-27 09:06:27,90
2021-06-13 00:00:00,41904,Active,41904,2020-11-18 10:37:32,Small,Military,425,2022-01-17 10:37:32,206
2021-06-13 00:00:00,30665,Active,30665,2020-08-27 16:18:18,Small,Military,461,2021-12-01 16:18:18,289
2021-06-13 00:00:00,44556,Churn,44556,2020-04-05 08:25:09,Large,PublicSector,460,2021-07-09 08:25:09,433
2021-06-13 00:00:00,82530,Active,82530,2020-10-15 11:20:50,Small,PublicSector,320,2021-08-31 11:20:50,240
2021-06-13 00:00:00,48325,Active,48325,2020-10-20 15:07:09,Small,Manufacturing,344,2021-09-29 15:07:09,235
2021-06-13 00:00:00,3267,Active,3267,2021-03-23 06:36:55,Small,Other,287,2022-01-04 06:36:55,81
2021-06-13 00:00:00,39101,Active,39101,2021-04-22 16:40:56,Small,Military,198,2021-11-06 16:40:56,51
2021-06-13 00:00:00,27131,Churn,27131,2020-03-25 15:46:12,Large,Military,445,2021-06-13 15:46:12,444
2021-06-13 00:00:00,51016,Active,51016,2021-05-17 12:42:01,Large,Manufacturing,447,2022-08-07 12:42:01,26
2021-06-13 00:00:00,55750,Active,55750,2020-11-02 14:23:43,Small,Manufacturing,381,2021-11-18 14:23:43,222
2021-06-13 00:00:00,82999,Active,82999,2020-07-24 08:16:34,Small,Manufacturing,425,2021-09-22 08:16:34,323
2021-06-13 00:00:00,38571,Active,38571,2020-09-29 06:07:08,Small,PublicSector,436,2021-12-09 06:07:08,256
2021-06-13 00:00:00,56904,Active,56904,2021-01-15 14:20:28,Large,PublicSector,573,2022-08-11 14:20:28,148
2021-06-13 00:00:00,99136,Active,99136,2020-12-03 07:12:05,Small,PublicSector,260,2021-08-20 07:12:05,191
2021-06-13 00:00:00,54781,Active,54781,2020-09-14 15:08:59,Large,Construction,335,2021-08-15 15:08:59,271
2021-06-13 00:00:00,76045,Active,76045,2020-08-30 09:05:11,Small,Manufacturing,365,2021-08-30 09:05:11,286
2021-06-13 00:00:00,68373,Active,68373,2021-06-10 06:24:01,Small,PublicSector,347,2022-05-23 06:24:01,2
2021-06-13 00:00:00,15406,Churn,15406,2020-07-05 14:50:31,Small,Manufacturing,361,2021-07-01 14:50:31,342
2021-06-13 00:00:00,30598,Active,30598,2021-01-08 14:25:27,Small,Military,232,2021-08-28 14:25:27,155
2021-06-13 00:00:00,42598,Active,42598,2021-05-26 01:26:44,Small,PublicSector,335,2022-04-26 01:26:44,17
2021-06-13 00:00:00,61224,Active,61224,2021-05-30 21:24:20,Small,PublicSector,144,2021-10-21 21:24:20,13
2021-06-13 00:00:00,12208,Active,12208,2020-11-16 19:21:50,Small,Other,276,2021-08-19 19:21:50,208
2021-06-13 00:00:00,46734,Active,46734,2021-03-07 13:56:50,Small,PublicSector,367,2022-03-09 13:56:50,97
2021-06-13 00:00:00,80990,Active,80990,2020-12-07 21:18:54,Large,PublicSector,438,2022-02-18 21:18:54,187
